diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,diabetes_ratio,comorbidity_risk
11.4,13.7,3.5,3.2,3.8,0.10117125672681228,57.599999999999994
12.8,15.1,3.3,3.1,3.6,0.10860989268669481,68.1
12.7,14.8,3.3,3.0,3.5,0.10392269346415572,59.7
9.0,10.9,2.8,2.6,3.0,0.07981350591841949,53.099999999999994
13.3,15.5,3.5,3.3,3.8,0.11276851635318878,69.1
13.6,15.5,3.4,3.2,3.6,0.10566487775790101,63.699999999999996
12.4,14.1,3.5,3.3,3.7,0.1050611123304367,60.4
11.9,14.0,3.9,3.6,4.2,0.106916155365023,51.5
14.1,16.5,3.6,3.3,3.9,0.12011007620660458,72.3
12.9,15.9,4.0,3.7,4.4,0.12539467749210645,62.400000000000006
16.6,19.4,4.2,3.9,4.6,0.14667769506479184,77.5
12.7,14.9,3.8,3.5,4.1,0.10757893834882824,64.80000000000001
10.2,12.4,3.2,3.0,3.5,0.09490616621983915,55.1
10.6,12.8,3.4,3.2,3.7,0.09253703356459779,52.7
11.3,13.3,3.2,2.9,3.4,0.09544203120220252,61.3
11.0,13.3,3.3,3.0,3.6,0.09118852459016394,60.0
11.1,13.2,3.5,3.2,3.8,0.09217171717171717,61.199999999999996
13.6,16.3,4.0,3.7,4.4,0.11692597831211693,66.0
15.4,17.6,4.0,3.7,4.3,0.12913747281952162,70.6
17.2,20.1,4.3,3.9,4.7,0.14626238641033837,80.3
11.8,13.9,3.6,3.3,3.9,0.09978290584546112,67.1
8.5,10.4,2.6,2.4,2.8,0.07576590679742283,47.6
18.8,21.0,4.8,4.5,5.1,0.16009191880505552,74.5
7.7,9.1,2.5,2.3,2.7,0.061074989163415694,50.900000000000006
8.5,10.1,2.6,2.4,2.8,0.07081375376737856,50.800000000000004
11.8,13.3,3.2,3.0,3.4,0.0943454029150809,59.7
15.4,17.1,4.1,3.9,4.3,0.10773729194781827,68.1
10.4,12.5,3.1,2.9,3.4,0.08637236084452975,56.7
15.5,17.4,3.8,3.6,4.1,0.12890706630444518,65.6
10.3,12.6,3.3,3.1,3.7,0.0930871164407719,53.6
9.5,11.3,2.8,2.6,3.0,0.08011997057325562,52.9
18.3,20.5,4.8,4.5,5.1,0.15999159045516662,77.8
8.6,10.4,3.0,2.8,3.2,0.07680947565505572,46.599999999999994
11.5,13.4,3.3,3.1,3.5,0.09478107785791356,64.7
12.7,14.9,3.7,3.4,4.1,0.11088868469414545,60.8
9.2,10.8,2.7,2.5,2.8,0.07619376096161326,50.5
14.7,17.2,3.7,3.4,4.1,0.12724518502488638,72.5
10.5,12.5,3.2,3.0,3.5,0.09133605005858829,53.9
11.9,13.5,3.1,2.9,3.3,0.09627679991226627,59.900000000000006
10.7,12.9,3.3,3.1,3.6,0.09028408353872097,52.1
9.2,11.1,3.0,2.8,3.3,0.081560453219869,54.5
10.6,12.4,3.2,3.0,3.5,0.09349825562955914,61.3
14.7,16.5,3.9,3.7,4.2,0.12134274270455846,62.199999999999996
12.4,14.9,3.8,3.5,4.2,0.10925644916540213,61.5
12.1,13.9,3.5,3.2,3.8,0.09912111914296115,66.5
14.8,17.2,3.6,3.3,3.9,0.12665984324076818,70.0
9.8,11.7,3.2,2.9,3.5,0.08208092485549133,55.400000000000006
10.7,12.6,3.0,2.8,3.3,0.08974099740813588,61.0
12.3,14.6,3.6,3.3,4.0,0.10362300481378262,62.0
8.7,10.4,2.8,2.6,3.0,0.0832782196800429,49.2
13.3,15.8,3.9,3.6,4.2,0.11800520729020629,61.8
13.2,15.3,3.2,3.0,3.5,0.10812952898550725,68.0
15.6,17.8,4.0,3.8,4.3,0.13031086113855742,76.1
10.5,11.9,3.6,3.4,3.8,0.0832785268003946,52.5
8.1,9.1,2.4,2.3,2.6,0.07090111598467604,47.599999999999994
9.9,12.0,3.3,3.1,3.6,0.08486962298621492,56.6
12.7,15.0,3.7,3.4,4.0,0.11076377370046189,60.5
10.6,12.6,3.2,3.0,3.4,0.09482728015053077,53.5
14.6,16.4,3.8,3.6,4.0,0.12020451339915374,68.7
13.2,15.6,3.4,3.1,3.7,0.11232268949571955,68.0
6.8,8.0,2.3,2.1,2.4,0.0619414004818528,40.0
10.7,12.8,3.1,2.8,3.4,0.08876663188665741,60.5
16.3,18.9,3.9,3.6,4.3,0.14012328641089336,77.0
10.3,11.9,3.1,2.9,3.3,0.08313588850174217,56.1
13.4,15.8,4.0,3.7,4.3,0.121681274390634,69.0
12.1,14.1,3.6,3.4,3.9,0.10507391130643227,56.099999999999994
11.2,13.2,3.4,3.1,3.6,0.09368331199317115,59.5
11.4,13.6,3.3,3.1,3.6,0.09900117508813161,60.8
9.7,11.6,3.2,3.0,3.5,0.08320203422616726,49.5
11.7,13.5,3.4,3.1,3.6,0.09936687064558002,63.0
10.2,12.3,3.4,3.2,3.7,0.0872185220424992,59.199999999999996
12.0,14.2,3.5,3.2,3.8,0.09958278436539306,63.0
12.1,13.8,3.1,2.9,3.3,0.09725402315649308,61.800000000000004
11.4,13.5,3.1,2.8,3.4,0.08421052631578947,59.5
11.7,13.8,3.6,3.4,3.9,0.10284397087334178,60.0
10.2,11.4,3.0,2.9,3.2,0.08430336649426995,50.1
9.6,11.8,3.2,2.9,3.5,0.07956989247311828,57.4
12.8,15.0,3.9,3.6,4.2,0.11738208797032326,65.30000000000001
11.5,13.4,3.3,3.1,3.6,0.09647924561558122,59.099999999999994
13.8,15.7,3.8,3.6,4.1,0.10938168134781494,64.5
12.1,14.5,3.5,3.2,3.8,0.11037914964616535,59.7
11.0,13.3,3.7,3.4,4.0,0.09799722887013478,62.2
13.5,16.1,4.0,3.7,4.4,0.12076802174928848,67.8
10.8,12.9,3.4,3.1,3.7,0.09056291390728477,61.0
12.6,14.5,3.4,3.1,3.6,0.09732299224418314,62.699999999999996
9.8,12.0,3.1,2.9,3.4,0.08224967490247075,52.5
16.3,19.0,5.5,5.1,6.0,0.14731254147312542,70.4
9.5,10.8,2.7,2.6,2.9,0.07910760165086839,44.599999999999994
10.4,12.1,3.1,2.9,3.3,0.08713513204744949,55.0
11.5,12.8,3.3,3.1,3.5,0.08982821490181495,50.1
16.6,18.4,4.2,4.0,4.5,0.13774444655401558,72.1
15.9,18.6,4.0,3.7,4.3,0.13567753001715266,76.6
7.1,8.6,2.2,2.1,2.4,0.056574897546210486,44.900000000000006
11.1,13.0,3.3,3.0,3.5,0.09257834359261331,60.3
12.2,14.6,3.8,3.5,4.2,0.11138042925837602,56.0
9.0,10.8,2.8,2.6,3.0,0.07856580869956165,53.7
12.2,14.7,3.6,3.3,3.9,0.10359667998770365,62.0
13.4,15.2,3.7,3.5,4.0,0.1106995942946806,63.39999999999999
15.1,17.5,3.9,3.6,4.2,0.13315848632446609,73.2
10.2,12.4,3.3,3.1,3.6,0.08836206896551724,53.400000000000006
9.3,11.2,3.0,2.8,3.3,0.07847932414406403,56.0
15.2,17.1,3.9,3.7,4.2,0.12529844035843848,69.8
21.0,23.3,5.2,4.9,5.6,0.18407960199004975,79.3
12.5,14.3,3.0,2.8,3.2,0.10098227554460111,68.3
12.0,14.4,3.9,3.6,4.2,0.10460813992600067,65.0
10.7,12.9,3.3,3.1,3.6,0.0959159038326124,55.8
13.5,16.1,3.8,3.5,4.2,0.12155980390696011,67.10000000000001
9.4,10.8,2.6,2.4,2.7,0.07116429189955129,51.800000000000004
12.4,14.9,3.6,3.4,3.9,0.10483484921014839,63.2
8.6,10.3,2.7,2.5,2.9,0.07394967921950654,46.5
10.1,11.8,2.8,2.6,2.9,0.0844433470650154,59.7
17.9,20.0,4.7,4.4,5.0,0.1418951888357568,73.80000000000001
6.4,7.1,1.8,1.7,1.9,0.0523212280044927,42.6
8.3,10.2,2.9,2.6,3.1,0.07564421818663693,42.5
14.6,16.4,3.8,3.6,4.1,0.11647826593637105,64.9
11.9,14.0,3.6,3.4,3.9,0.0980467253925699,53.5
12.5,14.9,3.4,3.2,3.7,0.10814309249235114,62.5
17.2,19.3,4.3,4.0,4.6,0.14715394566623544,68.69999999999999
7.9,9.4,2.5,2.3,2.7,0.0657013733243267,49.2
14.1,16.6,3.6,3.3,3.9,0.12142085198864648,72.80000000000001
10.8,12.6,3.2,3.0,3.4,0.08003687562856185,54.900000000000006
10.0,11.5,2.7,2.5,2.9,0.0827589843587842,51.5
17.0,19.0,4.4,4.2,4.8,0.1441149812249126,72.7
15.8,17.7,4.1,3.8,4.4,0.12808257134940426,70.6
12.5,14.4,3.3,3.1,3.6,0.10616648277553022,67.0
11.7,13.1,3.1,2.9,3.3,0.0884330030373948,59.1
15.9,18.1,4.4,4.1,4.7,0.13609226594301221,71.1
13.4,15.4,3.7,3.4,3.9,0.10814952403064779,64.9
15.6,17.3,3.9,3.7,4.1,0.12138994640995174,74.3
15.6,17.6,4.6,4.3,4.9,0.13013449654671028,63.5
10.5,12.3,3.3,3.1,3.6,0.08464819260260563,52.9
9.8,11.9,2.9,2.6,3.1,0.08111308466548253,55.199999999999996
8.6,9.8,2.4,2.3,2.5,0.06927375338803698,40.7
16.2,18.1,4.3,4.1,4.6,0.1406631131990243,71.6
14.5,17.0,3.9,3.6,4.3,0.1251294747745244,71.9
13.6,15.5,3.4,3.2,3.6,0.10937159369242672,60.4
11.9,13.4,3.1,2.9,3.3,0.09915454969830045,54.7
19.6,21.9,5.0,4.6,5.3,0.16344404003639673,86.9
12.9,15.1,3.6,3.3,3.8,0.10441547805910052,69.6
12.2,15.0,3.4,3.1,3.7,0.11119863463305764,61.0
13.8,15.7,3.7,3.4,4.0,0.10470437488559399,66.8
11.9,13.6,3.1,2.9,3.3,0.09690910168386654,57.199999999999996
13.5,15.8,3.9,3.6,4.2,0.11769869287281748,61.5
9.4,11.3,3.0,2.8,3.3,0.08108108108108109,57.5
14.1,15.7,3.8,3.6,4.0,0.11489528283421413,68.9
10.9,13.0,3.3,3.1,3.6,0.09178082191780822,60.7
15.2,18.0,4.5,4.1,4.9,0.13333868507666372,74.9
8.8,10.6,2.5,2.3,2.7,0.079391190714121,49.099999999999994
8.4,10.1,2.9,2.7,3.1,0.07388302898243314,50.800000000000004
12.7,15.1,3.5,3.3,3.8,0.11408306272432063,59.8
11.0,12.9,3.0,2.8,3.3,0.08879611318635709,59.2
15.5,17.2,4.0,3.8,4.3,0.12436215191718909,71.3
11.3,13.4,3.5,3.3,3.8,0.09668888566874366,62.3
10.1,11.9,3.2,3.0,3.5,0.08972079312770177,54.0
10.1,12.4,3.4,3.1,3.6,0.09029649595687332,50.8
13.6,15.7,3.6,3.3,3.8,0.11535129553628465,69.4
7.6,9.1,2.6,2.4,2.8,0.06625595500028698,46.800000000000004
10.7,12.7,3.3,3.1,3.6,0.09155501421031263,58.39999999999999
14.1,16.1,3.8,3.6,4.1,0.11657221027946062,64.4
8.2,9.6,2.9,2.7,3.1,0.06786616161616162,42.4
7.1,8.5,2.7,2.5,2.9,0.06323921150772509,38.099999999999994
13.9,15.5,3.8,3.6,4.1,0.09407092975489525,74.6
12.1,14.3,3.7,3.4,3.9,0.10954827136333986,63.099999999999994
9.1,10.9,3.0,2.8,3.3,0.07726124305204649,50.5
9.0,10.9,3.0,2.7,3.2,0.07830883678448244,54.6
11.9,13.7,3.3,3.1,3.5,0.09626070383593267,60.7
11.0,13.1,2.8,2.6,3.0,0.09338086623390444,61.3
11.8,14.4,3.9,3.5,4.3,0.10564971751412429,63.699999999999996
9.9,11.5,3.2,3.0,3.5,0.08548967378143703,52.900000000000006
12.9,14.9,3.4,3.1,3.6,0.10991667858210605,68.6
15.7,18.1,4.1,3.8,4.5,0.13838572189664358,76.9
12.1,14.2,3.3,3.1,3.6,0.10185749574925411,62.2
10.1,11.8,3.1,2.9,3.3,0.08901441371250488,59.7
14.8,16.9,4.0,3.8,4.3,0.13157894736842105,67.8
8.4,9.7,2.3,2.2,2.5,0.06792741867893429,51.1
11.3,13.4,3.3,3.1,3.6,0.09408229311141933,59.10000000000001
16.6,19.3,4.2,3.8,4.6,0.14378542114520226,80.7
15.5,17.3,4.2,3.9,4.5,0.12622938876611867,71.9
15.4,17.5,4.0,3.8,4.3,0.13298898071625345,67.2
9.1,10.8,2.9,2.7,3.1,0.07842928876962725,54.699999999999996
14.3,16.7,3.7,3.5,4.1,0.12455309971485229,67.9
14.0,16.2,3.6,3.4,3.9,0.11901765956523626,69.80000000000001
10.9,12.8,3.3,3.1,3.6,0.09352959214964734,59.900000000000006
12.9,14.9,3.5,3.3,3.8,0.10478130942678619,64.9
10.0,12.0,3.0,2.8,3.2,0.08463393460017363,59.7
12.3,14.4,3.6,3.3,3.9,0.10289155032091576,64.5
16.3,17.9,4.2,3.9,4.4,0.1321103526734926,68.1
9.4,11.4,3.1,2.9,3.4,0.08177008177008177,53.300000000000004
10.6,12.8,3.5,3.2,3.8,0.08605851979345955,57.599999999999994
13.5,15.4,3.6,3.4,3.9,0.11748998664886515,59.900000000000006
12.0,14.1,3.2,3.0,3.5,0.10276410847031725,61.3
12.9,15.5,3.9,3.6,4.3,0.11640507177568005,62.099999999999994
14.6,17.1,4.2,3.9,4.6,0.1298744957418198,66.7
13.7,15.4,3.4,3.2,3.7,0.09968017057569296,63.9
12.3,14.8,3.6,3.3,4.0,0.1066925315227934,61.0
12.5,14.5,3.2,3.0,3.5,0.10427003730397305,65.0
10.5,11.9,2.9,2.8,3.1,0.08464835803545481,54.5
12.8,15.4,3.8,3.5,4.1,0.11237128786748246,60.3
11.9,13.7,3.4,3.1,3.6,0.09932299628739899,63.099999999999994
10.1,12.1,3.0,2.8,3.3,0.08494969248855226,53.8
12.7,14.7,3.2,3.0,3.4,0.1069246205499239,61.1
13.5,15.7,3.4,3.2,3.7,0.1171863400148478,68.1
15.7,17.8,4.2,4.0,4.5,0.12433022425084342,74.3
13.1,14.5,3.2,3.0,3.4,0.09756749532210639,62.7
10.5,12.4,3.3,3.1,3.6,0.09154649275894798,60.10000000000001
12.3,14.5,4.0,3.8,4.4,0.11215266153331102,54.5
14.7,16.5,3.6,3.4,3.8,0.11804918571848878,66.9
6.9,8.2,2.4,2.2,2.6,0.06042556143069299,35.7
14.3,16.6,3.9,3.6,4.2,0.12190737590845832,68.4
12.8,14.8,3.5,3.2,3.7,0.10665880966411315,60.900000000000006
13.8,15.3,3.4,3.2,3.6,0.11122158762457511,63.5
14.7,16.4,3.8,3.6,4.1,0.12032496160895625,66.3
14.4,16.4,3.9,3.6,4.1,0.1231336624828981,69.9
10.7,12.8,3.5,3.2,3.8,0.0898995240613432,55.599999999999994
8.1,10.0,2.6,2.4,2.8,0.07326362717898552,45.9
12.8,14.2,3.3,3.2,3.5,0.10034812880765884,61.1
12.3,14.5,3.8,3.5,4.1,0.10951361892340226,55.099999999999994
12.8,15.2,3.8,3.5,4.2,0.11376551517870495,63.7
9.5,11.1,2.8,2.6,3.0,0.08813698380382266,55.3
11.6,13.7,3.2,3.0,3.4,0.09497303878935467,63.89999999999999
13.8,16.2,3.7,3.4,4.0,0.11605737804139934,70.0
13.6,15.9,3.9,3.6,4.3,0.11768468180364566,67.1
16.0,18.1,4.2,4.0,4.5,0.12311901504787962,70.6
9.6,11.4,3.0,2.8,3.2,0.08277271141675388,57.300000000000004
9.9,11.6,2.9,2.7,3.1,0.08606205428816786,54.1
13.4,15.2,4.2,3.9,4.4,0.10573170731707317,55.1
7.7,9.6,2.8,2.6,3.1,0.07214170692431562,39.599999999999994
11.2,13.3,3.4,3.2,3.7,0.09537823052254292,55.599999999999994
11.8,13.8,2.9,2.7,3.2,0.09984328748041094,64.0
10.7,13.0,2.8,2.6,3.1,0.09361044314668499,60.10000000000001
15.0,16.9,3.9,3.7,4.1,0.1256053811659193,70.6
14.1,16.6,4.0,3.7,4.3,0.12402306213965407,68.0
10.4,12.2,3.2,3.0,3.5,0.08908029693432311,60.1
12.0,13.4,3.1,2.9,3.3,0.08119228745036122,62.300000000000004
11.3,13.6,3.3,3.1,3.6,0.09878560596263945,61.7
8.2,10.0,2.6,2.4,2.8,0.07083475402550733,42.5
18.1,20.3,4.5,4.2,4.8,0.1538820964099369,78.4
13.6,15.6,3.4,3.2,3.7,0.11136800384338218,67.7
10.1,12.6,3.5,3.2,3.9,0.09586056644880174,52.0
9.0,10.8,2.9,2.7,3.1,0.07507082152974505,50.0
11.9,14.2,3.7,3.5,4.1,0.10655737704918032,59.3
11.9,14.2,3.7,3.4,4.0,0.11396011396011396,60.7
16.8,18.8,4.2,3.9,4.4,0.13829567729289177,77.6
10.4,11.7,2.9,2.7,3.0,0.08400127516167229,52.400000000000006
12.9,14.6,3.7,3.5,3.9,0.10700852672776759,60.6
7.9,9.6,2.6,2.4,2.8,0.06691297639415154,51.1
13.6,15.7,3.6,3.3,3.8,0.11173633440514469,65.30000000000001
9.8,12.0,3.3,3.0,3.6,0.08997573268620497,48.0
12.2,14.2,3.2,3.0,3.5,0.10151070535811325,62.0
10.0,11.9,3.7,3.4,4.0,0.08459869848156182,48.8
10.0,11.3,2.9,2.8,3.1,0.07892812454295789,47.4
15.3,17.2,4.2,4.0,4.5,0.11187895540845276,69.7
10.1,12.3,3.2,3.0,3.5,0.0914652970727737,50.2
15.8,17.7,4.4,4.1,4.7,0.1358411139295159,72.19999999999999
11.9,13.7,3.2,3.0,3.4,0.09961796712201898,64.7
11.1,13.0,3.2,3.0,3.5,0.09485603057421606,59.099999999999994
11.6,13.6,3.6,3.4,3.9,0.09963577860702076,64.8
10.3,12.1,3.2,3.0,3.5,0.0778871290173766,57.5
14.3,16.4,3.4,3.2,3.6,0.11075738480396388,66.6
6.7,7.9,2.1,2.0,2.3,0.06114876917588298,42.4
14.2,16.2,3.8,3.6,4.2,0.11846731187043255,71.1
12.8,14.4,3.7,3.5,3.9,0.10407362364750872,62.0
9.5,11.6,3.2,2.9,3.4,0.08289768483943241,55.8
10.4,12.4,2.8,2.6,3.1,0.08756637225029248,53.3
13.4,15.6,3.6,3.3,3.9,0.11439514625631292,64.80000000000001
10.5,12.0,3.0,2.9,3.2,0.08075039530849415,47.2
11.7,13.5,3.3,3.1,3.5,0.09706931162901053,62.7
13.2,15.0,3.3,3.1,3.6,0.10750399148483236,59.60000000000001
12.4,14.6,3.6,3.3,3.8,0.09869227625664079,61.2
13.1,15.1,3.6,3.4,3.9,0.10716064757160648,66.3
11.0,12.8,3.2,3.0,3.5,0.08468144597563411,56.8
11.6,13.9,3.7,3.5,4.1,0.10332480818414322,60.9
9.8,11.4,3.0,2.8,3.3,0.081425751841452,59.7
14.6,17.2,4.2,3.9,4.6,0.12680349522454787,66.1
10.4,13.0,3.0,2.7,3.3,0.08992778977145835,56.900000000000006
16.5,18.3,4.2,4.0,4.5,0.15325052427810937,72.3
18.4,20.9,4.5,4.2,4.9,0.14743132358187655,73.30000000000001
11.0,13.3,3.7,3.4,4.0,0.09478584729981378,59.099999999999994
15.3,17.1,4.0,3.8,4.2,0.1225964252116651,62.6
13.8,16.1,4.2,3.9,4.5,0.11551411551411551,63.0
12.6,14.2,3.1,2.9,3.3,0.09983439482107441,59.900000000000006
12.3,14.0,3.4,3.2,3.6,0.09985475671750181,61.5
14.6,17.1,3.6,3.4,4.0,0.12676141517992137,72.3
9.4,11.2,2.9,2.7,3.1,0.07623001084956837,57.5
18.7,20.9,4.8,4.5,5.2,0.1565217391304348,79.1
13.6,15.4,3.7,3.5,3.9,0.1033396345305608,64.2
10.1,12.0,3.0,2.8,3.3,0.08463834020179054,62.6
15.4,17.2,4.0,3.8,4.2,0.12272244825756236,69.1
11.2,12.8,2.9,2.8,3.1,0.093725367592473,53.3
9.6,11.0,2.9,2.7,3.1,0.0817253782638454,47.900000000000006
9.0,10.3,2.6,2.4,2.7,0.07258309138969536,51.699999999999996
12.4,13.9,3.2,3.0,3.4,0.09929239035834563,60.5
13.7,16.3,4.1,3.8,4.5,0.12458161575591023,65.4
10.2,12.3,3.0,2.8,3.3,0.0903658618926818,58.4
11.4,13.5,3.2,3.0,3.5,0.09946782997967248,63.0
13.7,16.0,3.6,3.3,3.9,0.11248241753255592,68.7
12.3,14.5,3.3,3.1,3.6,0.10287448545315007,67.4
6.8,8.3,2.3,2.2,2.5,0.06180881316384318,37.7
12.0,13.8,3.3,3.1,3.6,0.10143616419767047,61.2
16.4,18.2,4.1,3.8,4.3,0.13518134082305533,68.1
9.6,11.4,3.0,2.8,3.3,0.08148156838820189,51.400000000000006
12.5,14.3,3.4,3.2,3.6,0.10281240638753832,65.2
16.5,18.5,4.4,4.1,4.7,0.1366718027734977,71.19999999999999
9.3,11.2,2.5,2.3,2.6,0.07671129833007372,55.800000000000004
16.7,19.4,4.6,4.3,4.9,0.14662673748446153,67.5
6.5,8.0,2.4,2.2,2.6,0.058922923616827695,33.9
11.4,13.6,3.6,3.3,3.9,0.10114247311827956,60.900000000000006
8.5,10.2,2.7,2.5,2.9,0.06991199458428211,55.60000000000001
12.7,15.1,3.5,3.2,3.8,0.11293090001559819,64.0
10.5,12.5,3.5,3.2,3.8,0.09187485407424702,53.4
9.4,11.2,3.0,2.7,3.2,0.07841584158415842,53.7
13.3,15.1,3.4,3.2,3.7,0.10569948186528498,61.8
12.6,15.1,3.9,3.6,4.3,0.10789980732177264,62.0
15.3,17.6,3.9,3.6,4.2,0.125385489368609,73.6
11.7,14.1,3.2,2.9,3.5,0.10239291380222104,60.6
15.3,17.2,4.1,3.8,4.3,0.12265629221375696,68.30000000000001
8.8,10.7,3.3,3.0,3.5,0.0825885055175513,43.6
17.2,19.5,5.3,5.0,5.7,0.14916405433646812,63.49999999999999
10.4,12.3,3.6,3.4,3.9,0.0887300252312868,48.1
9.8,11.7,3.2,3.0,3.5,0.08551414221517314,59.2
9.8,11.7,3.1,2.9,3.3,0.07670454545454546,50.5
9.9,11.9,3.1,2.9,3.4,0.08240568954854668,59.3
14.4,16.4,3.6,3.3,3.8,0.11390518766880879,71.5
14.5,16.3,4.0,3.8,4.2,0.10693248753964658,65.9
12.3,14.7,3.7,3.5,4.1,0.1138377641445126,55.400000000000006
8.8,10.3,2.8,2.6,3.0,0.07803508771929825,46.4
13.9,15.9,3.5,3.2,3.7,0.13166510757717492,65.4
10.8,12.8,3.0,2.8,3.2,0.0886133218170975,58.300000000000004
14.7,16.6,4.0,3.8,4.3,0.12185892257323866,70.8
10.2,12.2,3.3,3.0,3.6,0.08625916870415648,59.400000000000006
9.2,11.1,3.0,2.7,3.2,0.07461150560872698,48.900000000000006
10.5,12.4,3.2,3.0,3.5,0.09259933714535455,56.8
12.6,15.1,3.7,3.4,4.1,0.1235381321034426,62.400000000000006
16.6,19.4,4.3,3.9,4.7,0.13981971389378797,81.3
9.8,11.6,3.3,3.1,3.6,0.08530203349282296,54.60000000000001
11.2,13.2,3.6,3.3,3.9,0.09600604762504725,65.6
9.3,10.7,2.9,2.7,3.1,0.07451915227116873,47.9
11.1,13.3,3.0,2.8,3.2,0.09207285213107412,57.599999999999994
12.8,15.0,3.7,3.4,4.0,0.10421225382932166,62.5
8.2,9.1,2.6,2.5,2.8,0.07223394925004831,38.5
11.3,13.5,3.2,2.9,3.5,0.09441040390146305,59.5
14.0,15.8,3.6,3.4,3.8,0.11348518735659638,66.4
10.3,12.4,3.1,2.9,3.4,0.08370260955194485,56.6
12.0,13.6,3.9,3.7,4.1,0.10432324346686893,53.0
17.7,19.8,4.6,4.3,4.8,0.14335633007795,79.7
14.9,16.9,3.8,3.5,4.0,0.12290518501855809,69.7
11.1,13.3,3.5,3.2,3.8,0.09956774482039052,62.0
10.2,12.1,3.1,2.8,3.3,0.09187851381080421,57.0
7.9,9.3,2.6,2.5,2.8,0.06651564965041115,39.9
13.8,15.8,3.6,3.4,3.9,0.11146892835506807,65.5
9.5,11.2,3.0,2.8,3.2,0.07389526577663924,55.6
11.9,13.8,3.1,2.9,3.3,0.09823564324382655,60.4
12.4,14.0,3.1,2.9,3.3,0.10251090380421614,59.699999999999996
10.5,12.5,3.4,3.1,3.7,0.08770359763737247,52.7
12.9,15.2,3.8,3.5,4.1,0.10804655870445344,64.60000000000001
9.4,11.1,2.8,2.6,3.0,0.07725653206650832,54.5
9.5,11.7,3.0,2.8,3.3,0.08015500713848664,55.8
9.2,10.7,2.7,2.5,2.9,0.07795600963821361,43.3
13.0,14.7,3.6,3.4,3.9,0.1108057034873733,64.7
10.3,12.3,3.4,3.1,3.7,0.08347529812606473,51.9
14.4,16.5,3.5,3.2,3.7,0.11831282489965125,71.5
9.2,11.4,3.4,3.1,3.7,0.0844169996367599,44.400000000000006
11.6,13.9,3.1,2.9,3.4,0.09781843771991555,59.9
10.4,12.5,3.5,3.2,3.8,0.08870967741935484,58.5
15.7,17.9,4.0,3.8,4.3,0.1327752673037509,67.3
11.1,12.5,3.5,3.3,3.7,0.09045986133780566,54.0
13.9,16.0,3.5,3.3,3.8,0.1124381823271438,71.0
12.5,14.7,3.5,3.3,3.8,0.10504501929398313,63.4
11.1,12.9,3.3,3.0,3.6,0.08711913884327678,55.900000000000006
12.4,14.9,3.7,3.4,4.1,0.11260548523206751,61.3
7.9,9.5,2.7,2.5,2.9,0.06910694145391162,46.2
13.2,15.5,3.9,3.6,4.2,0.11643192488262911,64.8
6.5,8.0,2.4,2.3,2.6,0.05910698325107838,35.0
13.0,15.4,4.1,3.8,4.4,0.11409192757221583,55.3
13.9,15.6,3.6,3.4,3.8,0.11124530327428878,65.0
10.2,12.1,3.1,2.9,3.4,0.08669952673644522,56.7
9.5,11.3,2.9,2.7,3.2,0.08097191468609027,47.2
12.1,14.5,3.9,3.6,4.2,0.10683229813664596,62.599999999999994
11.6,13.5,3.2,2.9,3.4,0.09412650602409639,62.7
11.0,12.7,3.1,2.9,3.3,0.08471626271258484,55.7
9.7,11.6,3.0,2.8,3.3,0.08490868311438642,55.599999999999994
12.9,15.2,3.7,3.4,4.0,0.10935205580029368,65.1
11.5,13.4,3.5,3.2,3.8,0.0982111451685845,55.8
12.2,14.4,3.6,3.3,3.9,0.10631331443514185,61.3
15.1,17.1,3.9,3.7,4.2,0.1175594129479252,68.5
10.2,12.2,3.3,3.1,3.6,0.09218316219018631,53.6
14.7,16.6,3.9,3.7,4.1,0.1194910300425651,73.0
8.1,9.6,2.8,2.6,3.0,0.07040696994503567,54.10000000000001
17.0,20.0,4.3,4.0,4.7,0.1494383620076781,84.4
9.6,11.1,2.6,2.5,2.8,0.07963559444257487,52.900000000000006
11.9,13.4,3.1,2.9,3.2,0.09588623516529048,57.199999999999996
14.0,16.2,3.7,3.4,4.0,0.11688871332639063,71.3
14.4,17.0,3.9,3.6,4.2,0.12455621301775148,68.1
14.8,16.6,4.0,3.8,4.3,0.12253599888158814,70.0
9.1,10.8,2.4,2.3,2.6,0.08355572260853224,51.8
15.9,18.0,4.4,4.2,4.7,0.13820554649265906,70.9
11.8,13.8,2.9,2.7,3.1,0.10024793694260445,67.6
8.6,10.2,2.7,2.5,2.9,0.0739950820796809,49.400000000000006
11.9,14.2,3.5,3.2,3.8,0.10302790029238316,59.6
10.4,12.5,3.3,3.1,3.6,0.08745387453874538,61.1
9.3,11.1,2.8,2.6,3.0,0.08248620606932949,50.2
8.9,10.7,3.0,2.7,3.2,0.07684331797235024,56.6
13.4,15.2,3.6,3.4,3.8,0.11135090993933738,63.2
14.5,16.6,4.3,4.0,4.7,0.12730538922155687,66.0
13.4,15.1,3.7,3.5,3.9,0.11122000136745903,62.7
13.6,16.1,3.8,3.5,4.1,0.1175457676273337,68.4
5.5,6.7,2.1,2.0,2.3,0.04543491959763811,31.9
13.5,15.7,3.6,3.3,3.9,0.1148181505125692,71.0
14.9,17.2,4.3,4.0,4.6,0.1314260169870362,66.4
12.3,15.1,3.8,3.5,4.2,0.11455048275192858,57.5
