diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,diabetes_ratio,comorbidity_risk
0.30481283422459887,0.3448275862068965,0.5178571428571428,0.36585365853658547,0.4255319148936171,0.36655033179227847,0.4473684210526314
0.0962566844919786,0.10344827586206895,0.12499999999999978,0.12195121951219523,0.12765957446808518,0.08958392830135631,0.23684210526315774
0.2513368983957219,0.24137931034482757,0.4107142857142856,0.3170731707317074,0.3191489361702128,0.24849853961177393,0.3706140350877192
0.29946524064171115,0.315270935960591,0.4464285714285712,0.3170731707317074,0.34042553191489366,0.35517109180203243,0.3881578947368418
0.3368983957219251,0.36453201970443344,0.375,0.29268292682926833,0.3191489361702128,0.3593683006560827,0.5701754385964912
0.7112299465240641,0.7044334975369457,1.0,0.7560975609756099,0.7659574468085109,0.7029078903013923,0.903508771929824
0.3368983957219251,0.33004926108374383,0.482142857142857,0.36585365853658547,0.36170212765957455,0.37968556147231936,0.6184210526315785
0.17647058823529416,0.18719211822660092,0.26785714285714257,0.2195121951219513,0.23404255319148937,0.20078224997892985,0.1820175438596492
0.3422459893048128,0.36453201970443344,0.5178571428571428,0.36585365853658547,0.4042553191489362,0.362339100287841,0.5460526315789471
0.33155080213903737,0.33004926108374383,0.5178571428571428,0.3902439024390244,0.38297872340425543,0.3432514557692009,0.5372807017543857
0.3101604278074866,0.3251231527093596,0.4464285714285712,0.3170731707317074,0.34042553191489366,0.3219044752289033,0.4956140350877192
0.6363636363636362,0.6650246305418719,0.875,0.5853658536585366,0.6382978723404258,0.6964065267733135,0.8684210526315785
0.4438502673796792,0.438423645320197,0.6249999999999998,0.46341463414634154,0.46808510638297873,0.43167636710848234,0.6513157894736838
0.21925133689839565,0.2315270935960591,0.3035714285714284,0.24390243902439035,0.27659574468085113,0.22425840024348997,0.4605263157894737
0.17647058823529416,0.1822660098522167,0.23214285714285698,0.19512195121951226,0.2127659574468086,0.2190299391852354,0.2609649122807016
0.5561497326203209,0.5517241379310343,0.9107142857142856,0.6341463414634146,0.6595744680851066,0.5223851903958321,0.6557017543859647
0.2566844919786096,0.2463054187192118,0.26785714285714257,0.24390243902439035,0.23404255319148937,0.2716448453741336,0.39473684210526305
0.32085561497326204,0.32019704433497526,0.3392857142857142,0.2682926829268293,0.2978723404255319,0.2908357382600745,0.4429824561403508
0.20320855614973266,0.2118226600985222,0.3392857142857142,0.2682926829268293,0.27659574468085113,0.24028319528197406,0.33114035087719285
0.2299465240641711,0.23645320197044334,0.23214285714285698,0.19512195121951226,0.2127659574468086,0.240131753281018,0.32894736842105265
0.2620320855614973,0.2758620689655172,0.4107142857142856,0.3170731707317074,0.34042553191489366,0.2908174330622836,0.45833333333333326
0.3422459893048128,0.3596059113300492,0.4107142857142856,0.3170731707317074,0.34042553191489366,0.3560097347924335,0.5350877192982455
0.641711229946524,0.6206896551724137,0.8035714285714286,0.5609756097560976,0.574468085106383,0.7098996712706939,0.8179824561403504
0.2780748663101604,0.28571428571428564,0.3392857142857142,0.2682926829268293,0.27659574468085113,0.2888319715557893,0.4078947368421051
0.49197860962566836,0.5221674876847291,0.8035714285714286,0.5365853658536586,0.595744680851064,0.5251033817550844,0.7368421052631577
0.6844919786096257,0.669950738916256,0.9464285714285716,0.6585365853658539,0.6595744680851066,0.6423941898588351,0.9122807017543857
0.35294117647058815,0.36453201970443344,0.482142857142857,0.3414634146341464,0.38297872340425543,0.341663337626417,0.570175438596491
0.4171122994652407,0.42857142857142855,0.6249999999999998,0.4390243902439025,0.46808510638297873,0.43137261778264846,0.6425438596491226
0.2620320855614973,0.25123152709359603,0.26785714285714257,0.2195121951219513,0.23404255319148937,0.27835517511244,0.3859649122807016
0.12834224598930483,0.12315270935960587,0.12499999999999978,0.12195121951219523,0.14893617021276606,0.11799700068815183,0.14692982456140358
0.3368983957219251,0.36453201970443344,0.482142857142857,0.3414634146341464,0.38297872340425543,0.3980466474858816,0.5548245614035088
0.43850267379679136,0.4532019704433497,0.5535714285714286,0.3902439024390244,0.4042553191489362,0.4810567118358713,0.5745614035087716
0.4438502673796792,0.45812807881773393,0.5892857142857142,0.41463414634146345,0.44680851063829796,0.4623973738509931,0.6381578947368418
0.1871657754010695,0.1822660098522167,0.19642857142857129,0.1707317073170732,0.19148936170212771,0.16375234674173617,0.2236842105263157
0.160427807486631,0.15763546798029554,0.3035714285714284,0.24390243902439035,0.25531914893617025,0.1925796029689496,0.021929824561403577
0.8128342245989304,0.8078817733990149,1.0,0.7804878048780489,0.7872340425531916,0.7693690891781249,1.0
0.17647058823529416,0.17733990147783246,0.19642857142857129,0.19512195121951226,0.19148936170212771,0.18196815347903594,0.16885964912280693
0.34759358288770054,0.33497536945812806,0.3392857142857142,0.29268292682926833,0.27659574468085113,0.29595856473385307,0.43859649122807
0.42780748663101603,0.42857142857142855,0.5892857142857142,0.4390243902439025,0.44680851063829796,0.4275186154466708,0.5592105263157894
0.15508021390374332,0.167487684729064,0.19642857142857129,0.1707317073170732,0.19148936170212771,0.12940187406001902,0.23903508771929816
0.38502673796791437,0.4088669950738916,0.5892857142857142,0.41463414634146345,0.44680851063829796,0.42540575308332285,0.5307017543859649
0.2620320855614973,0.2807881773399014,0.482142857142857,0.36585365853658547,0.38297872340425543,0.29911450163854436,0.4342105263157894
0.34759358288770054,0.36945812807881767,0.5892857142857142,0.41463414634146345,0.44680851063829796,0.39825858343539466,0.5789473684210524
0.30481283422459887,0.3103448275862068,0.4464285714285712,0.3414634146341464,0.36170212765957455,0.30753463889111665,0.46271929824561386
0.6203208556149733,0.6256157635467978,0.8392857142857144,0.5853658536585366,0.595744680851064,0.4709450915428981,0.8464912280701751
0.2780748663101604,0.28571428571428564,0.3392857142857142,0.2682926829268293,0.2978723404255319,0.3229513175953017,0.519736842105263
0.40106951871657753,0.438423645320197,0.6607142857142856,0.46341463414634154,0.4893617021276597,0.4319347236207599,0.625
0.3689839572192513,0.354679802955665,0.5178571428571428,0.41463414634146345,0.38297872340425543,0.3023939773063812,0.46271929824561386
0.10160427807486633,0.10837438423645318,0.16071428571428548,0.14634146341463417,0.17021276595744694,0.1282246157318902,0.09210526315789491
0.5133689839572193,0.5369458128078817,0.5892857142857142,0.4390243902439025,0.46808510638297873,0.5027152416266091,0.8991228070175437
0.45989304812834225,0.46305418719211827,0.5892857142857142,0.41463414634146345,0.4255319148936171,0.4525684717195604,0.6973684210526314
0.2513368983957219,0.2660098522167487,0.4107142857142856,0.3170731707317074,0.3191489361702128,0.271071570932231,0.4122807017543857
0.13903743315508016,0.1527093596059113,0.23214285714285698,0.19512195121951226,0.2127659574468086,0.1925795297099523,0.149122807017544
0.34759358288770054,0.3448275862068965,0.4464285714285712,0.3414634146341464,0.34042553191489366,0.34618484575035324,0.5241228070175437
0.4705882352941177,0.49261083743842354,0.5535714285714286,0.41463414634146345,0.44680851063829796,0.4843498891484159,0.7478070175438594
0.29946524064171115,0.3251231527093596,0.3392857142857142,0.2682926829268293,0.27659574468085113,0.32578101521792835,0.46052631578947345
0.6203208556149733,0.6108374384236452,0.9107142857142856,0.6585365853658539,0.6595744680851066,0.42112947083851093,0.9144736842105259
0.2513368983957219,0.2758620689655172,0.4464285714285712,0.3170731707317074,0.34042553191489366,0.26853437028885074,0.25877192982456143
0.53475935828877,0.5615763546798029,0.875,0.5853658536585366,0.6170212765957448,0.5792483614607945,0.8004385964912275
0.24064171122994654,0.24137931034482757,0.19642857142857129,0.19512195121951226,0.19148936170212771,0.24397534203881777,0.4078947368421053
0.4224598930481283,0.4334975369458128,0.5892857142857142,0.4390243902439025,0.44680851063829796,0.41173755104531884,0.5723684210526314
0.32620320855614965,0.354679802955665,0.6249999999999998,0.4390243902439025,0.4893617021276597,0.36667308250866226,0.4956140350877192
0.695187165775401,0.6995073891625614,0.9464285714285716,0.6585365853658539,0.6808510638297873,0.648496025366138,0.8179824561403506
0.3957219251336898,0.3891625615763546,0.5535714285714286,0.41463414634146345,0.4255319148936171,0.3705067496928749,0.5394736842105261
0.3155080213903743,0.33004926108374383,0.375,0.29268292682926833,0.3191489361702128,0.37016138586498804,0.5021929824561402
0.2513368983957219,0.2758620689655172,0.4107142857142856,0.29268292682926833,0.3191489361702128,0.2694699445113883,0.5153508771929824
0.2887700534759358,0.3054187192118227,0.482142857142857,0.36585365853658547,0.38297872340425543,0.32946851845778835,0.4671052631578947
0.1871657754010695,0.20689655172413796,0.3392857142857142,0.2682926829268293,0.2978723404255319,0.23126528935209023,0.39035087719298245
0.6096256684491979,0.6009852216748768,0.732142857142857,0.5121951219512195,0.5106382978723405,0.6457443059138198,0.8640350877192979
0.2834224598930481,0.3054187192118227,0.375,0.29268292682926833,0.3191489361702128,0.27452402816441346,0.46271929824561386
0.3689839572192513,0.4088669950738916,0.6607142857142856,0.46341463414634154,0.4893617021276597,0.4183578480545961,0.5219298245614032
0.4759358288770053,0.4975369458128079,0.5892857142857142,0.41463414634146345,0.44680851063829796,0.505181235734086,0.8574561403508769
0.18181818181818182,0.20197044334975373,0.23214285714285698,0.19512195121951226,0.2127659574468086,0.2281806512199681,0.19956140350877205
0.14973262032085566,0.1428571428571428,0.19642857142857129,0.1707317073170732,0.17021276595744694,0.13919276701392308,0.17105263157894757
0.3957219251336898,0.37931034482758613,0.4107142857142856,0.3170731707317074,0.3191489361702128,0.31424134600177833,0.5372807017543857
0.37967914438502665,0.4088669950738916,0.6964285714285714,0.4878048780487806,0.5106382978723405,0.4595858859597898,0.4978070175438596
0.8716577540106951,0.8620689655172413,1.0,0.8536585365853661,0.8723404255319149,0.8962615324091638,0.9999999999999996
0.6791443850267378,0.669950738916256,0.9107142857142856,0.6341463414634146,0.6382978723404258,0.7400970052391909,0.875
0.0962566844919786,0.09852216748768466,0.16071428571428548,0.14634146341463417,0.17021276595744694,0.12389983752983447,0.23903508771929816
0.32085561497326204,0.3103448275862068,0.375,0.3170731707317074,0.2978723404255319,0.3096276592973599,0.41885964912280693
0.27272727272727265,0.2463054187192118,0.26785714285714257,0.2195121951219513,0.2127659574468086,0.23302335246170902,0.35307017543859653
0.2834224598930481,0.28571428571428564,0.4464285714285712,0.3414634146341464,0.34042553191489366,0.2986055025946489,0.4407894736842104
0.45454545454545453,0.44827586206896547,0.6607142857142856,0.4878048780487806,0.4893617021276597,0.48475584434817054,0.5438596491228067
0.2299465240641711,0.25123152709359603,0.4107142857142856,0.3170731707317074,0.34042553191489366,0.2669292863614212,0.43201754385964897
0.48663101604278075,0.47783251231527085,0.5892857142857142,0.4390243902439025,0.4255319148936171,0.4760556000839542,0.68859649122807
0.29946524064171115,0.2758620689655172,0.375,0.3170731707317074,0.2978723404255319,0.2445743239765219,0.445175438596491
0.2834224598930481,0.2758620689655172,0.3392857142857142,0.2682926829268293,0.27659574468085113,0.28780704337496266,0.4385964912280702
0.2834224598930481,0.2906403940886699,0.3392857142857142,0.2682926829268293,0.27659574468085113,0.28338394105939624,0.42324561403508754
0.6310160427807487,0.6305418719211822,1.0,0.7073170731707318,0.7021276595744683,0.4641814559082297,0.9539473684210524
0.2566844919786096,0.27093596059113295,0.4464285714285712,0.3170731707317074,0.34042553191489366,0.279821286606319,0.4671052631578947
0.34759358288770054,0.36453201970443344,0.3392857142857142,0.2682926829268293,0.2978723404255319,0.36118901642211443,0.5153508771929822
0.22459893048128338,0.2315270935960591,0.3392857142857142,0.2682926829268293,0.27659574468085113,0.2683469047082706,0.29166666666666674
0.5080213903743316,0.4975369458128079,0.6964285714285714,0.4878048780487806,0.4893617021276597,0.49699468377728684,0.620614035087719
0.2513368983957219,0.25615763546798026,0.3035714285714284,0.2682926829268293,0.27659574468085113,0.26372538653575317,0.3201754385964912
0.21925133689839565,0.2315270935960591,0.26785714285714257,0.2195121951219513,0.23404255319148937,0.22871726639588663,0.3486842105263157
0.3957219251336898,0.41379310344827575,0.5535714285714286,0.3902439024390244,0.4042553191489362,0.4097874496682755,0.5986842105263157
0.38502673796791437,0.38423645320197036,0.5535714285714286,0.3902439024390244,0.4042553191489362,0.3756724596632881,0.550438596491228
0.3101604278074866,0.33497536945812806,0.4107142857142856,0.3170731707317074,0.34042553191489366,0.3350334734573498,0.5241228070175437
0.2513368983957219,0.2758620689655172,0.482142857142857,0.3414634146341464,0.38297872340425543,0.28211435561042475,0.46710526315789447
0.6791443850267378,0.6748768472906403,0.9821428571428572,0.6829268292682927,0.6808510638297873,0.6937577546291048,0.8728070175438591
0.32085561497326204,0.32019704433497526,0.4464285714285712,0.3414634146341464,0.36170212765957455,0.3111640293403227,0.4649122807017545
0.17647058823529416,0.19211822660098515,0.26785714285714257,0.2195121951219513,0.23404255319148937,0.19263586686945122,0.29385964912280693
0.2566844919786096,0.2660098522167487,0.23214285714285698,0.19512195121951226,0.2127659574468086,0.2650649168975677,0.39692982456140347
0.3368983957219251,0.3596059113300492,0.5178571428571428,0.3902439024390244,0.4042553191489362,0.3739009848573922,0.4057017543859649
0.6310160427807487,0.6650246305418719,0.8035714285714286,0.5609756097560976,0.595744680851064,0.6825117742189335,1.0
0.46524064171122986,0.4827586206896551,0.5535714285714286,0.3902439024390244,0.4255319148936171,0.48591197844288225,0.714912280701754
0.22459893048128338,0.2463054187192118,0.4107142857142856,0.29268292682926833,0.34042553191489366,0.23541695291730647,0.3442982456140349
0.3957219251336898,0.39901477832512317,0.482142857142857,0.36585365853658547,0.36170212765957455,0.39319332968987986,0.5811403508771928
0.14438502673796788,0.1428571428571428,0.16071428571428548,0.14634146341463417,0.14893617021276606,0.10753997995353987,0.33771929824561386
0.2780748663101604,0.2955665024630541,0.4464285714285712,0.3414634146341464,0.36170212765957455,0.3013642841510199,0.4342105263157894
0.2299465240641711,0.2167487684729063,0.4107142857142856,0.3170731707317074,0.3191489361702128,0.22626589432386857,0.23245614035087714
0.37433155080213903,0.3743842364532019,0.5535714285714286,0.41463414634146345,0.4042553191489362,0.3920110549452803,0.4320175438596492
0.26737967914438504,0.27093596059113295,0.4107142857142856,0.3170731707317074,0.3191489361702128,0.27392779978560755,0.4824561403508769
0.5614973262032086,0.5467980295566501,0.732142857142857,0.5365853658536586,0.5319148936170215,0.5353736138810501,0.8179824561403506
0.37433155080213903,0.3743842364532019,0.5178571428571428,0.36585365853658547,0.38297872340425543,0.36704906346521593,0.5153508771929824
0.37967914438502665,0.3940886699507388,0.482142857142857,0.36585365853658547,0.38297872340425543,0.3980069968783331,0.5131578947368418
0.32085561497326204,0.34975369458128075,0.375,0.29268292682926833,0.3191489361702128,0.32916482195434327,0.4407894736842104
0.35828877005347587,0.36945812807881767,0.4107142857142856,0.3170731707317074,0.3191489361702128,0.3805219417762289,0.5921052631578945
0.49197860962566836,0.4876847290640394,0.6249999999999998,0.46341463414634154,0.46808510638297873,0.5079848879530754,0.6228070175438594
0.37433155080213903,0.4039408866995074,0.5892857142857142,0.41463414634146345,0.46808510638297873,0.4193521425229033,0.5197368421052628
0.32085561497326204,0.354679802955665,0.482142857142857,0.36585365853658547,0.4042553191489362,0.36580979202617514,0.46052631578947345
0.3101604278074866,0.3399014778325123,0.482142857142857,0.3414634146341464,0.38297872340425543,0.3400246330138881,0.5153508771929822
0.3101604278074866,0.3251231527093596,0.482142857142857,0.3414634146341464,0.36170212765957455,0.32975457216911974,0.4736842105263157
0.6363636363636362,0.6256157635467978,0.9821428571428572,0.6829268292682927,0.6808510638297873,0.5612482514757617,0.7280701754385961
0.8609625668449197,0.8768472906403941,1.0,0.8292682926829268,0.8723404255319149,0.8432508315014584,1.0
0.40641711229946514,0.41379310344827575,0.5892857142857142,0.4390243902439025,0.44680851063829796,0.4646587238597025,0.5482456140350875
0.37433155080213903,0.4334975369458128,0.732142857142857,0.4878048780487806,0.574468085106383,0.4432479032797104,0.4451754385964912
0.19251336898395716,0.2118226600985222,0.375,0.2682926829268293,0.2978723404255319,0.2020003837089765,0.44956140350877183
0.4171122994652407,0.4334975369458128,0.6249999999999998,0.4390243902439025,0.46808510638297873,0.4523777391633249,0.7192982456140349
0.41176470588235287,0.42857142857142855,0.6249999999999998,0.4390243902439025,0.46808510638297873,0.42552378421813597,0.6732456140350878
0.5294117647058822,0.5270935960591132,0.6607142857142856,0.4878048780487806,0.4893617021276597,0.5193791995704259,0.7521929824561402
0.5935828877005349,0.5812807881773399,0.8392857142857144,0.5853658536585366,0.595744680851064,0.5925302341289992,0.8245614035087716
0.32620320855614965,0.3596059113300492,0.5892857142857142,0.41463414634146345,0.44680851063829796,0.37728549735175243,0.3092105263157894
0.3689839572192513,0.354679802955665,0.4464285714285712,0.3414634146341464,0.34042553191489366,0.32478656273132456,0.493421052631579
0.5721925133689838,0.5566502463054186,0.767857142857143,0.5609756097560976,0.5319148936170215,0.5464583973127866,0.7697368421052628
0.18181818181818182,0.18719211822660092,0.26785714285714257,0.2195121951219513,0.23404255319148937,0.1584469392838479,0.22149122807017552
0.6631016042780749,0.6748768472906403,0.875,0.6097560975609758,0.6170212765957448,0.648844917195831,0.9232456140350873
0.29946524064171115,0.3103448275862068,0.482142857142857,0.36585365853658547,0.38297872340425543,0.3227107327772448,0.5614035087719296
0.3689839572192513,0.3891625615763546,0.5178571428571428,0.36585365853658547,0.4042553191489362,0.3717853593909829,0.570175438596491
0.53475935828877,0.5566502463054186,0.6964285714285714,0.4878048780487806,0.5106382978723405,0.5535655210276389,0.7872807017543857
0.21925133689839565,0.24137931034482757,0.375,0.29268292682926833,0.3191489361702128,0.2406410813731671,0.42105263157894735
0.48128342245989303,0.4827586206896551,0.6607142857142856,0.46341463414634154,0.4893617021276597,0.5031688558855397,0.6140350877192979
0.5294117647058822,0.5221674876847291,0.732142857142857,0.5121951219512195,0.5319148936170215,0.5283491354820072,0.6995614035087716
0.2513368983957219,0.2807881773399014,0.375,0.29268292682926833,0.3191489361702128,0.3091886464652458,0.3421052631578947
0.5775401069518717,0.566502463054187,0.732142857142857,0.5121951219512195,0.5106382978723405,0.581988239674374,0.7324561403508769
0.3368983957219251,0.36453201970443344,0.5178571428571428,0.3902439024390244,0.4042553191489362,0.41414791314549615,0.43201754385964897
0.21925133689839565,0.22167487684729054,0.26785714285714257,0.2195121951219513,0.2127659574468086,0.24674818899976114,0.26535087719298245
0.5026737967914439,0.5172413793103448,0.6607142857142856,0.46341463414634154,0.4893617021276597,0.5252649842917432,0.7017543859649122
0.49197860962566836,0.5221674876847291,0.8392857142857144,0.5609756097560976,0.595744680851064,0.5819294509024631,0.493421052631579
0.5454545454545454,0.5714285714285714,0.6607142857142856,0.46341463414634154,0.5106382978723405,0.5624775620604532,0.870614035087719
0.41176470588235287,0.41871921182266,0.6249999999999998,0.4390243902439025,0.44680851063829796,0.3716955492988435,0.4956140350877192
0.22459893048128338,0.23645320197044334,0.375,0.29268292682926833,0.2978723404255319,0.2292665282180889,0.4298245614035088
0.35828877005347587,0.34975369458128075,0.375,0.3170731707317074,0.2978723404255319,0.3568795857032456,0.4978070175438596
0.23529411764705882,0.2167487684729063,0.16071428571428548,0.14634146341463417,0.14893617021276606,0.23837784351545543,0.26754385964912264
0.3957219251336898,0.3940886699507388,0.482142857142857,0.36585365853658547,0.38297872340425543,0.3677408865853249,0.6600877192982455
0.45454545454545453,0.438423645320197,0.6607142857142856,0.4878048780487806,0.4893617021276597,0.5046442099683078,0.6052631578947367
0.21925133689839565,0.24137931034482757,0.4107142857142856,0.3170731707317074,0.36170212765957455,0.22629299642366107,0.4736842105263157
0.21925133689839565,0.2118226600985222,0.16071428571428548,0.14634146341463417,0.14893617021276606,0.21480609588722016,0.36403508771929816
0.45454545454545453,0.4679802955665024,0.6964285714285714,0.4878048780487806,0.5106382978723405,0.4927258293335077,0.5942982456140349
0.2887700534759358,0.3103448275862068,0.375,0.29268292682926833,0.3191489361702128,0.3387564334061701,0.4692982456140349
0.45454545454545453,0.4729064039408866,0.5535714285714286,0.41463414634146345,0.4255319148936171,0.4834019793846779,0.6666666666666663
0.2887700534759358,0.3054187192118227,0.3392857142857142,0.24390243902439035,0.27659574468085113,0.31252801656034424,0.4429824561403506
0.24598930481283415,0.25615763546798026,0.3035714285714284,0.24390243902439035,0.25531914893617025,0.258454199369628,0.4210526315789471
0.45989304812834225,0.4827586206896551,0.5535714285714286,0.41463414634146345,0.44680851063829796,0.5004476504811458,0.7083333333333333
0.45989304812834225,0.4827586206896551,0.6249999999999998,0.4390243902439025,0.46808510638297873,0.47154828093374956,0.6447368421052628
0.42780748663101603,0.44334975369458124,0.482142857142857,0.3414634146341464,0.36170212765957455,0.4545279450068169,0.682017543859649
0.5454545454545454,0.5517241379310343,0.8035714285714286,0.5853658536585366,0.595744680851064,0.5872457365310372,0.7872807017543857
0.40106951871657753,0.4088669950738916,0.5535714285714286,0.41463414634146345,0.4255319148936171,0.41978418187555333,0.5679824561403508
0.6844919786096257,0.6896551724137931,0.9821428571428572,0.6829268292682927,0.7021276595744683,0.7255180065065805,0.7587719298245612
0.7433155080213902,0.7487684729064039,0.875,0.6097560975609758,0.6170212765957448,0.7649018502615108,0.9627192982456136
0.2887700534759358,0.315270935960591,0.26785714285714257,0.2195121951219513,0.25531914893617025,0.3058473864565001,0.49122807017543835
0.5668449197860963,0.6009852216748768,0.8035714285714286,0.5365853658536586,0.595744680851064,0.6187700661862047,0.9495614035087714
0.3903743315508022,0.41379310344827575,0.5892857142857142,0.41463414634146345,0.44680851063829796,0.41788069546437634,0.550438596491228
0.6737967914438503,0.6600985221674878,0.8035714285714286,0.5853658536585366,0.574468085106383,0.6785392251242657,0.8223684210526314
0.2620320855614973,0.28571428571428564,0.375,0.29268292682926833,0.3191489361702128,0.3204778746728899,0.3399122807017545
0.3689839572192513,0.4039408866995074,0.6249999999999998,0.4390243902439025,0.46808510638297873,0.4379647073799131,0.5021929824561402
0.33155080213903737,0.3399014778325123,0.482142857142857,0.36585365853658547,0.36170212765957455,0.33566334102910633,0.42105263157894735
0.18181818181818182,0.19704433497536938,0.26785714285714257,0.2195121951219513,0.23404255319148937,0.19575093656819753,0.3135964912280702
0.27272727272727265,0.2906403940886699,0.4107142857142856,0.3170731707317074,0.34042553191489366,0.31981223574501716,0.33771929824561386
0.1229946524064171,0.12807881773399016,0.19642857142857129,0.1707317073170732,0.19148936170212771,0.13996040848271513,0.16008771929824572
0.30481283422459887,0.3054187192118227,0.3392857142857142,0.2682926829268293,0.27659574468085113,0.31078036977585954,0.42324561403508776
0.5508021390374331,0.5714285714285714,0.732142857142857,0.5121951219512195,0.5531914893617023,0.5897572587564994,0.8179824561403506
0.32620320855614965,0.33004926108374383,0.3035714285714284,0.24390243902439035,0.25531914893617025,0.3180190795187554,0.4342105263157894
0.14438502673796788,0.1330049261083744,0.08928571428571397,0.12195121951219523,0.12765957446808518,0.20590219231733786,0.0
0.12834224598930483,0.12315270935960587,0.16071428571428548,0.1707317073170732,0.17021276595744694,0.1477237898593185,0.2521929824561404
0.3155080213903743,0.3251231527093596,0.375,0.2682926829268293,0.2978723404255319,0.33312617561620417,0.4627192982456141
0.40641711229946514,0.4039408866995074,0.5535714285714286,0.41463414634146345,0.4042553191489362,0.40998523694811273,0.6140350877192982
0.37433155080213903,0.3743842364532019,0.767857142857143,0.5609756097560976,0.5531914893617023,0.4421462820722315,0.32894736842105265
0.6684491978609626,0.6551724137931034,0.767857142857143,0.5609756097560976,0.5531914893617023,0.6670740708384258,0.8618421052631577
0.35294117647058815,0.37931034482758613,0.375,0.2682926829268293,0.2978723404255319,0.36957176769646505,0.6491228070175437
0.8395721925133688,0.8374384236453201,1.0,0.7804878048780489,0.7872340425531916,0.831396474024743,1.0
0.4224598930481283,0.4334975369458128,0.5535714285714286,0.3902439024390244,0.4255319148936171,0.48787454131526176,0.6557017543859649
0.4224598930481283,0.4334975369458128,0.5178571428571428,0.3902439024390244,0.4042553191489362,0.4770675287721504,0.5241228070175439
0.48128342245989303,0.49261083743842354,0.6249999999999998,0.4390243902439025,0.4893617021276597,0.48076255629928344,0.6447368421052628
0.38502673796791437,0.3743842364532019,0.4107142857142856,0.3170731707317074,0.3191489361702128,0.31086109658041683,0.5438596491228069
0.4171122994652407,0.42857142857142855,0.5178571428571428,0.3902439024390244,0.4042553191489362,0.45971622405989754,0.6644736842105261
0.53475935828877,0.5172413793103448,0.6964285714285714,0.5121951219512195,0.4893617021276597,0.5575365317930335,0.6864035087719296
0.35294117647058815,0.3596059113300492,0.482142857142857,0.3414634146341464,0.36170212765957455,0.3913293119176958,0.5657894736842102
0.24598930481283415,0.2660098522167487,0.482142857142857,0.3414634146341464,0.38297872340425543,0.2663021963788428,0.42543859649122795
0.4491978609625668,0.4729064039408866,0.5178571428571428,0.36585365853658547,0.4042553191489362,0.47213253710444336,0.7127192982456139
0.37967914438502665,0.38423645320197036,0.4107142857142856,0.3170731707317074,0.34042553191489366,0.3831852888441373,0.6447368421052628
0.2566844919786096,0.2807881773399014,0.5178571428571428,0.36585365853658547,0.4042553191489362,0.2870031605297063,0.30043859649122817
0.3903743315508022,0.4039408866995074,0.482142857142857,0.36585365853658547,0.38297872340425543,0.41756280829205206,0.6162280701754383
0.7379679144385025,0.729064039408867,1.0,0.7560975609756099,0.7659574468085109,0.7485759710863582,0.9100877192982455
